ManufacturingDif,ServicesDif,CCDif,BPDif,TotalDif,Open,High,Low,Close,HighPercentDif,LowPercentDif,ClosePercentDif,Lag1HighPercentDif,Lag1LowPercentDif,Lag1ClosePercentDif,Lag2HighPercentDif,Lag2LowPercentDif,Lag2ClosePercentDif,Position,WeekVal
-4,-2,-2,-2,-10,1.2125,1.2397,1.2123,1.2341,0.018652424,0.0048072938,0.0190751445,0.0197628458,0.0173224449,0.0016542597,0.018652424,0.0048072938,-0.002392937,Buy,2006W16
-4,-2,-2,-2,-10,1.211,1.217,1.2065,1.211,-0.01345655,0.0027426862,0.0016542597,0.018652424,0.0048072938,-0.002392937,-0.01345655,0.0027426862,0.0068959787,Buy,2006W15
-4,-2,-2,-2,-10,1.2122,1.2336,1.2032,1.209,0.0131406045,0.0046760187,-0.002392937,-0.01345655,0.0027426862,0.0068959787,0.0131406045,0.0046760187,-0.012633306,Hold,2006W14
-6,-3,-1,-2,-12,1.2039,1.2176,1.1976,1.2119,-0.0018854,0.0021757322,0.0068959787,0.0131406045,0.0046760187,-0.012633306,-0.0018854,0.0021757322,0.0230801511,Buy,2006W13
-6,-3,-1,-2,-12,1.2185,1.2199,1.195,1.2036,-0.000737221,0.0034427744,-0.012633306,-0.0018854,0.0021757322,0.0230801511,-0.000737221,0.0034427744,-0.010299859,Sell,2006W12
-6,-3,-1,-2,-12,1.1915,1.2208,1.1909,1.219,0.0094261617,0.0042162071,0.0230801511,-0.000737221,0.0034427744,-0.010299859,0.0094261617,0.0042162071,0.0139813021,Buy,2006W11
-6,-3,-1,-2,-12,1.2049,1.2094,1.1859,1.1915,0.0033184005,0.0029600812,-0.010299859,0.0094261617,0.0042162071,0.0139813021,0.0033184005,0.0029600812,-0.005111446,Hold,2006W10
-6,-3,-1,-2,-12,1.1873,1.2054,1.1824,1.2039,0.0065130261,-0.003035413,0.0139813021,0.0033184005,0.0029600812,-0.005111446,0.0065130261,-0.003035413,0.0028571429,Hold,2006W09
-7,-2,-3,-4,-16,1.1932,1.1976,1.186,1.1873,0.0017565872,0.0011818335,-0.005111446,0.0065130261,-0.003035413,0.0028571429,0.0017565872,0.0011818335,-0.010312708,Hold,2006W08
-7,-2,-3,-4,-16,1.1902,1.1955,1.1846,1.1934,-0.007719124,-0.003868147,0.0028571429,0.0017565872,0.0011818335,-0.010312708,-0.007719124,-0.003868147,-0.006280992,Hold,2006W07
-7,-2,-3,-4,-16,1.2037,1.2048,1.1892,1.19,-0.011729965,-0.006350267,-0.010312708,-0.007719124,-0.003868147,-0.006280992,-0.011729965,-0.006350267,-0.003130664,Sell,2006W06
-7,-2,-3,-4,-16,1.2106,1.2191,1.1968,1.2024,-0.010872211,-0.009681423,-0.006280992,-0.011729965,-0.006350267,-0.003130664,-0.010872211,-0.009681423,0,Sell,2006W05
-7,-5,-3,0,-15,1.214,1.2325,1.2085,1.21,0.0122371879,0.0036541815,-0.003130664,-0.010872211,-0.009681423,0,0.0122371879,0.0036541815,-0.000905424,Hold,2006W04
-7,-5,-3,0,-15,1.2149,1.2176,1.2041,1.2138,0.0009042335,0.0029152091,0,0.0122371879,0.0036541815,-0.000905424,0.0009042335,0.0029152091,0.0258380478,Hold,2006W03
-7,-5,-3,0,-15,1.2148,1.2165,1.2006,1.2138,-0.001395502,0.0175438596,-0.000905424,0.0009042335,0.0029152091,0.0258380478,-0.001395502,0.0175438596,-0.002694737,Sell,2006W02
-7,-5,-3,0,-15,1.1845,1.2182,1.1799,1.2149,0.0206954336,0.0017829852,0.0258380478,-0.001395502,0.0175438596,-0.002694737,0.0206954336,0.0017829852,-0.011487555,Buy,2006W01
-9,-5,0,-6,-20,1.1862,1.1935,1.1778,1.1843,-0.008803256,-0.001779812,-0.002694737,0.0206954336,0.0017829852,-0.011487555,-0.008803256,-0.001779812,0.0170165933,Sell,2005W52
-9,-5,0,-6,-20,1.2027,1.2041,1.1799,1.1875,-0.001741005,0.0018680479,-0.011487555,-0.008803256,-0.001779812,0.0170165933,-0.001741005,0.0018680479,0.0081078774,Sell,2005W51
-9,-5,0,-6,-20,1.1781,1.2062,1.1777,1.2013,0.0178902954,0.0076146475,0.0170165933,-0.001741005,0.0018680479,0.0081078774,0.0178902954,0.0076146475,-0.000597066,Buy,2005W50
-9,-5,0,-6,-20,1.1704,1.185,1.1688,1.1812,-0.00453629,0.0022294632,0.0081078774,0.0178902954,0.0076146475,-0.000597066,-0.00453629,0.0022294632,-0.003738953,Buy,2005W49
-9,-5,0,-6,-20,1.1715,1.1904,1.1662,1.1717,0.0032869785,-0.001797484,-0.000597066,-0.00453629,0.0022294632,-0.003738953,0.0032869785,-0.001797484,0.0037529853,Hold,2005W48
-9,-3,3,-6,-15,1.1775,1.1865,1.1683,1.1724,0.0059347181,0.0037803935,-0.003738953,0.0032869785,-0.001797484,0.0037529853,0.0059347181,0.0037803935,-0.00828963,Hold,2005W47
-9,-3,3,-6,-15,1.1723,1.1795,1.1639,1.1768,-0.00363237,-0.002741839,0.0037529853,0.0059347181,0.0037803935,-0.00828963,-0.00363237,-0.002741839,-0.019897198,Hold,2005W46
-9,-3,3,-6,-15,1.1816,1.1838,1.1671,1.1724,-0.021005624,-0.011016016,-0.00828963,-0.00363237,-0.002741839,-0.019897198,-0.021005624,-0.011016016,0.0094568583,Sell,2005W45
-9,-3,3,-6,-15,1.2058,1.2092,1.1801,1.1822,-0.006898817,-0.01006627,-0.019897198,-0.021005624,-0.011016016,0.0094568583,-0.006898817,-0.01006627,-0.010598659,Sell,2005W44
-9,-3,2,-6,-16,1.1947,1.2176,1.1921,1.2062,0.0043718552,0.0038736842,0.0094568583,-0.006898817,-0.01006627,-0.010598659,0.0043718552,0.0038736842,-0.003465632,Buy,2005W43
-9,-3,2,-6,-16,1.2083,1.2123,1.1875,1.1949,-0.002632661,-0.003022416,-0.010598659,0.0043718552,0.0038736842,-0.003465632,-0.002632661,-0.003022416,0.0073981712,Sell,2005W42
-9,-3,2,-6,-16,1.2119,1.2155,1.1911,1.2077,-0.004259851,0.0009243697,-0.003465632,-0.002632661,-0.003022416,0.0073981712,-0.004259851,0.0009243697,-0.00074757,Sell,2005W41
-9,-3,2,-6,-16,1.2022,1.2207,1.19,1.2119,0.0096774194,-0.006428989,0.0073981712,-0.004259851,0.0009243697,-0.00074757,0.0096774194,-0.006428989,-0.016100033,Hold,2005W40
-6,-8,-4,-6,-24,1.2034,1.209,1.1977,1.203,-0.01491078,-0.004984631,-0.00074757,0.0096774194,-0.006428989,-0.016100033,-0.01491078,-0.004984631,-0.013941494,Sell,2005W39
-6,-8,-4,-6,-24,1.2169,1.2273,1.2037,1.2039,-0.011437777,-0.012551272,-0.016100033,-0.01491078,-0.004984631,-0.013941494,-0.011437777,-0.012551272,-0.009261477,Sell,2005W38
-6,-8,-4,-6,-24,1.2402,1.2415,1.219,1.2236,-0.013508145,-0.014869888,-0.013941494,-0.011437777,-0.012551272,-0.009261477,-0.013508145,-0.014869888,0.0197020272,Sell,2005W37
-6,-8,-4,-6,-24,1.2535,1.2585,1.2374,1.2409,-0.000397141,0.0169296515,-0.009261477,-0.013508145,-0.014869888,0.0197020272,-0.000397141,0.0169296515,0.0106137897,Sell,2005W36
-6,-8,-4,-6,-24,1.2285,1.259,1.2168,1.2525,0.0199287103,0.0009048285,0.0197020272,-0.000397141,0.0169296515,0.0106137897,0.0199287103,0.0009048285,-0.022754684,Buy,2005W35
-6,-7,-7,-5,-25,1.2163,1.2344,1.2157,1.2283,-0.009309791,0.0024738188,0.0106137897,0.0199287103,0.0009048285,-0.022754684,-0.009309791,0.0024738188,0.0059856022,Buy,2005W34
-6,-7,-7,-5,-25,1.246,1.246,1.2127,1.2154,-0.002162249,-0.015265936,-0.022754684,-0.009309791,0.0024738188,0.0059856022,-0.002162249,-0.015265936,0.0192085738,Sell,2005W33
-6,-7,-7,-5,-25,1.234,1.2487,1.2315,1.2437,0.0066102378,0.0161729516,0.0059856022,-0.002162249,-0.015265936,0.0192085738,0.0066102378,0.0161729516,0.0052208503,Buy,2005W32
-6,-7,-7,-5,-25,1.2125,1.2405,1.2119,1.2363,0.020231927,0.0132095979,0.0192085738,0.0066102378,0.0161729516,0.0052208503,0.020231927,0.0132095979,0.0026589115,Buy,2005W31
-6,-6,-7,-5,-24,1.2054,1.2159,1.1961,1.213,-0.007914491,0.0008367501,0.0052208503,0.020231927,0.0132095979,0.0026589115,-0.007914491,0.0008367501,0.0053462534,Buy,2005W30
-6,-6,-7,-5,-24,1.2022,1.2256,1.1951,1.2067,-0.000163159,-0.000501798,0.0026589115,-0.007914491,0.0008367501,0.0053462534,-0.000163159,-0.000501798,0.0010034284,Hold,2005W29
-6,-6,-7,-5,-24,1.1967,1.2258,1.1957,1.2035,0.018021759,0.0075840566,0.0053462534,-0.000163159,-0.000501798,0.0010034284,0.018021759,0.0075840566,-0.011407787,Buy,2005W28
-6,-6,-7,-5,-24,1.1934,1.2041,1.1867,1.1971,-0.012061044,-0.006280355,0.0010034284,0.018021759,0.0075840566,-0.011407787,-0.012061044,-0.006280355,-0.015623729,Hold,2005W27
-6,-6,-7,-5,-24,1.2092,1.2188,1.1942,1.1959,-0.004329712,-0.003421514,-0.011407787,-0.012061044,-0.006280355,-0.015623729,-0.004329712,-0.003421514,0.0136929803,Sell,2005W26
-5,-3,-3,-6,-17,1.2195,1.2241,1.1983,1.2097,-0.004068017,-0.002746338,-0.015623729,-0.004329712,-0.003421514,0.0136929803,-0.004068017,-0.002746338,-0.009154066,Sell,2005W25
-5,-3,-3,-6,-17,1.2113,1.2291,1.2016,1.2289,-0.005341102,-0.007598282,0.0136929803,-0.004068017,-0.002746338,-0.009154066,-0.005341102,-0.007598282,-0.027037773,Hold,2005W24
-5,-3,-3,-6,-17,1.2225,1.2357,1.2108,1.2123,-0.015221549,-0.004194424,-0.009154066,-0.005341102,-0.007598282,-0.027037773,-0.015221549,-0.004194424,0.0012739868,Sell,2005W23
-5,-3,-3,-6,-17,1.2534,1.2548,1.2159,1.2235,-0.006807029,-0.02696863,-0.027037773,-0.015221549,-0.004194424,0.0012739868,-0.006807029,-0.02696863,-0.00467586,Sell,2005W22
-6,-3,-1,-7,-17,1.2546,1.2634,1.2496,1.2575,-0.004491372,-0.00319081,0.0012739868,-0.006807029,-0.02696863,-0.00467586,-0.004491372,-0.00319081,-0.017060061,Hold,2005W21
-6,-3,-1,-7,-17,1.2626,1.2691,1.2536,1.2559,-0.017344173,-0.005947189,-0.00467586,-0.004491372,-0.00319081,-0.017060061,-0.017344173,-0.005947189,-0.002796551,Sell,2005W20
-6,-3,-1,-7,-17,1.2818,1.2915,1.2611,1.2618,-0.005926724,-0.015534738,-0.017060061,-0.017344173,-0.005947189,-0.002796551,-0.005926724,-0.015534738,-0.014921947,Sell,2005W19
-6,-3,-1,-7,-17,1.2862,1.2992,1.281,1.2837,-0.005587447,-0.003345522,-0.002796551,-0.005926724,-0.015534738,-0.014921947,-0.005587447,-0.003345522,0.0116900209,Sell,2005W18
-8,-6,-4,-3,-21,1.3064,1.3065,1.2853,1.2873,-0.00472309,-0.001863788,-0.014921947,-0.005587447,-0.003345522,0.0116900209,-0.00472309,-0.001863788,-0.001623126,Sell,2005W17
-8,-6,-4,-3,-21,1.2915,1.3127,1.2877,1.3068,0.0084504878,0.008615963,0.0116900209,-0.00472309,-0.001863788,-0.001623126,0.0084504878,0.008615963,0.0023241401,Buy,2005W16
-8,-6,-4,-3,-21,1.2925,1.3017,1.2767,1.2917,0.0056396786,-0.002500195,-0.001623126,0.0084504878,0.008615963,0.0023241401,0.0056396786,-0.002500195,-0.00385862,Hold,2005W15
-8,-6,-4,-3,-21,1.2883,1.2944,1.2799,1.2938,-0.008882083,-0.004278824,0.0023241401,0.0056396786,-0.002500195,-0.00385862,-0.008882083,-0.004278824,-0.027031086,Hold,2005W14
-8,-6,-4,-3,-21,1.2961,1.306,1.2854,1.2908,-0.019372278,-0.005647095,-0.00385862,-0.008882083,-0.004278824,-0.027031086,-0.019372278,-0.005647095,-0.010108518,Sell,2005W13
-8,-7,-4,-5,-24,1.3313,1.3318,1.2927,1.2958,-0.012017804,-0.025407117,-0.027031086,-0.019372278,-0.005647095,-0.010108518,-0.012017804,-0.025407117,0.0160863983,Sell,2005W12
-8,-7,-4,-5,-24,1.346,1.348,1.3264,1.3318,-0.000148346,0.0066024133,-0.010108518,-0.012017804,-0.025407117,0.0160863983,-0.000148346,0.0066024133,-0.000151023,Sell,2005W11
-8,-7,-4,-5,-24,1.3238,1.3482,1.3177,1.3454,0.0151344025,0.0067232027,0.0160863983,-0.000148346,0.0066024133,-0.000151023,0.0151344025,0.0067232027,0.0130813953,Buy,2005W10
-8,-7,-4,-5,-24,1.3243,1.3281,1.3089,1.3241,0.0005273467,0.004373849,-0.000151023,0.0151344025,0.0067232027,0.0130813953,0.0005273467,0.004373849,0.0160111923,Hold,2005W09
-8,-4,-4,-7,-23,1.3045,1.3274,1.3032,1.3243,0.0139790696,0.0123514332,0.0130813953,0.0005273467,0.004373849,0.0160111923,0.0139790696,0.0123514332,-0.000466128,Buy,2005W08
-8,-4,-4,-7,-23,1.2879,1.3091,1.2873,1.3072,0.0141772544,0.0111538764,0.0160111923,0.0139790696,0.0123514332,-0.000466128,0.0141772544,0.0111538764,-0.013186139,Buy,2005W07
-8,-4,-4,-7,-23,1.2858,1.2908,1.2731,1.2866,-0.014355528,-0.010261992,-0.000466128,0.0141772544,0.0111538764,-0.013186139,-0.014355528,-0.010261992,-0.00045977,Sell,2005W06
-8,-4,-4,-7,-23,1.3033,1.3096,1.2863,1.2872,-0.00228554,-0.006104157,-0.013186139,-0.014355528,-0.010261992,-0.00045977,-0.00228554,-0.006104157,-0.004272852,Sell,2005W05
